-1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210
0,-7.1376249805,8.7875196682,-12.8292663797,21.3895404896,-9.6426568227,9.8955811945,-20.5402239964,14.2190291698,-18.6127543858,6.4433848005,2.7119885311,-3.5055381391,0.2492736597,10.9262581969,304.5169093023,116.9395164283,264.3579241474,169.750711632,607.6774445739,167.3628557403,241.9321806001,135.2387507584,228.5052705809,138.3084870645,159.5520697995,83.1599454327,-11.6971879002,-11.4095273084,-11.2756467046,-11.4193775463,-11.3917285984,-11.8210190849,-12.2414210039,-12.3508252058,-12.5203199748,-12.1684455626,-11.8137160816,-11.8141511323,-11.6093842921,-11.5301260465,-11.2640655532,-10.8860204313,-10.8421576189,-11.8986433868,-12.3858234492,-12.1620727906,-12.0691170943,-11.9280764906,-12.0480614373,-13.675513897,-16.6115023022,-16.7013046294,7.8394805402,17.4865902298,22.8188486846,24.2206700041,26.4269629682,24.2819080896,21.0157579635,18.6919818317,17.4845260251,16.6787497655,15.8166169171,14.5707463102,13.8111598913,13.0430603002,11.8920797398,11.8574244951,11.2249004982,6.458186739,4.0448535915,4.0563348774,3.9397545572,3.4394124747,3.2217443115,3.5867385921,9.7061065144,10.5837688094,0.000823757,0.0014775231,2.45595039143378E-05,0.0010882171,-0.0033929285,0.0018657439,4.59981807459393E-05,-0.0002460656,0.00138549,3.35523488227124E-05,0.0017699639,-0.0003243859,0.0001433006,0.2085872472,9.7381091269,7.8122574533,10.5154209022,8.6424460036,17.6670567319,10.3215869411,10.948957021,7.7848359073,10.3666941112,9.0007205685,7.5509551918,5.7643689626,0.7376009737,0.7316896813,0.7069369506,0.6969916185,0.6980944609,0.6991200555,0.6747200441,0.6847026984,0.7247141164,0.7574977505,0.7389087395,0.7160134306,0.0420953807,0.042187815,0.0554017405,0.0734197233,0.0833852811,0.0873671612,0.085319987,0.0695711534,0.0485150112,0.045419412,0.0361161451,0.0390968298,0.2418858307,0.241927412,0.2564344987,0.1298846378,0.1242005446,0.169039456,0.1171937465,0.0585281104,0.0235877619,0.0117554839,0.008700959,0.007313111,0.0069137924,0.0060044312,0.0070851536,0.0048609448,0.0041090907,0.00290744,0.0019825114,0.0013418709,0.0010538225,0.000714948,0.0004684688,0.0004202254,0.0003687624,0.000510842,0.000382942,7.66408658926437E-05,2.40866424182817E-05,3.15785064518276E-05,3.00962392477436E-05,3.3282237180785E-05,2.57915404990037E-05,1.5408340369411E-05,1.27938413710576E-05,8.09339529919859E-06,7.82330159479627E-07,4.55137362758393E-11,3.42378426498549E-11,3.03740330404862E-11,0.6163177098,0.1091370269,0.1387040824,0.0458843215,0.0587263971,0.1871309704,0.1194217855,0.030999456,0.0057517054,0.0012864338,0.0007784038,0.0006387558,0.0008369956,0.0007485625,0.0013552432,0.000435602,0.0002970014,0.0001350733,6.91464756864469E-05,2.36385753019332E-05,0.000012283,7.98606292207059E-06,2.79173232260195E-06,0.000002469,1.89477126515145E-06,4.91992870333957E-06,2.38825490962019E-06,7.82445030210447E-08,3.34653002633555E-08,5.68446727378683E-08,4.64089120570993E-08,0.000000091,5.0445184169169E-08,1.17139002851547E-08,6.18485324761048E-09,3.34083988323232E-09,3.42999337529353E-11,4.42319992461949E-18,2.73107403788845E-18,2.15044163126242E-18,0.0359675251,0.0012100632,0
1,-9.4256998401,4.2612560869,-15.5176887326,14.6927613973,-8.2843605776,8.2299220436,-39.6505140365,-9.8866717221,-19.6465923471,2.1631173284,-15.3504376085,-17.327676573,-2.3769531088,9.5496496115,391.6565226567,224.6889801677,223.8707516048,198.8164384354,454.6654756081,212.1062562466,375.4838870227,164.9212805205,150.1592991421,112.8238109358,152.2690975629,67.8399273858,-17.0031198582,-16.0956343235,-13.0812156709,-13.333447195,-14.549428238,-15.064435096,-15.3586077528,-15.5305253628,-15.9441253652,-15.7118683773,-14.2242955593,-13.4385046328,-12.9753860248,-13.7235654229,-14.5897164544,-14.1337039986,-14.6985040484,-14.3859017258,-14.6262349879,-14.9360485994,-14.5415677098,-14.3004901262,-14.5897943241,-16.1382278727,-18.7571905569,-18.7904238675,13.9308501734,17.1222171356,24.7893191137,22.2666670521,20.5287833131,18.5505729299,16.076743855,13.3777183351,10.6386509422,10.2045856582,12.6855961823,12.7094502555,11.8927579944,9.7222644658,7.2350403217,7.5873064235,5.0961420079,4.8624778029,4.5828041316,4.3519789777,5.7880593249,6.8361584249,6.1687329732,5.9637736564,9.6333482356,10.1837563648,0.0004807747,0.0023184801,-0.003178807,-0.0008482222,0.002439808,-0.0061361334,0.0009434321,-0.0041085647,0.0002959252,-0.0035371496,-0.0028780469,-0.0027979712,-0.0004444587,0.3070920482,18.7336290967,12.0553438133,12.4730034711,10.8103806917,25.595701555,15.0379473276,21.7385078591,12.0459453568,10.6501497818,9.015160376,9.7534089511,5.8232776654,0.7839471315,0.7135504062,0.5893397236,0.5108201463,0.3922432192,0.3076865377,0.3141886417,0.3539228407,0.4023072958,0.4535357744,0.5312388389,0.6667605208,0.0768132453,0.068765593,0.0782711647,0.1131236718,0.0892901756,0.082918811,0.0857298378,0.0854072375,0.0898849164,0.0879855587,0.0755543274,0.0629443504,0.000039807,0.003674496,0.0557523965,0.0429675924,0.0025224744,0.002383268,0.002162254,0.000652934,0.0004945666,0.0003735724,0.0001712826,0.000117713,5.5534111284965E-05,2.30026458886419E-05,0.000013007,7.23049464409345E-05,0.0004619846,0.0003091747,0.0003480277,0.0003735102,0.0002261507,0.000063474,1.70267827282471E-05,0.000005675,9.52642729118307E-06,8.03569445239164E-06,1.35846244355241E-06,1.42506540636056E-06,2.75567012260726E-06,1.63065181995625E-06,1.457836661552E-06,1.93690803792331E-06,4.4591892807321E-06,7.24852055230158E-06,6.470262847977E-06,2.35640596064598E-06,0.00000026,7.04104219864188E-13,3.58487110767603E-15,3.05473543438047E-15,6.80639752697801E-08,3.61357166635483E-05,0.012441663,0.0158785511,0.0001885882,6.14947820895923E-05,5.26165145821091E-05,2.95480733524619E-05,4.00974259033598E-06,2.42762690543512E-06,1.03241891289562E-06,5.80933236071219E-07,1.12654858488287E-07,1.66380868201834E-08,5.21984877268333E-09,6.40251916463144E-07,2.2366942271152E-05,2.65489712776871E-06,2.41857820864716E-06,2.82810975184466E-06,1.42756336765773E-06,1.07629421304573E-07,6.17684933851711E-09,7.56306128237801E-10,1.70690191055701E-09,7.83161381554984E-10,2.15140780844148E-11,3.71014362944551E-11,1.83813504074553E-10,9.70341499032985E-11,1.19281512857548E-10,1.20722895556529E-10,6.98817228821437E-10,1.18058935176735E-09,9.14398831646176E-10,1.79036758973439E-10,3.30173617489089E-12,1.8052260501409E-23,2.26750621361037E-26,1.9068852690936E-26,0.0088016065,0.0001130043,0
2,-10.0125821974,4.4974148975,-13.3295060673,19.0330634337,-26.8792520732,10.7803095822,-23.6186873011,5.2728401558,-11.0071277632,-1.6586817174,-2.6828987752,-5.7952350275,-3.9507995484,9.6688682773,267.9354800949,152.3320139866,268.460202891,230.7798043845,443.7525997525,206.3193292241,449.4701555379,172.5721873645,284.5469561787,116.2455076116,163.3244349505,103.2055101,-16.2037756058,-15.8487754543,-14.1848331577,-14.5487297761,-14.5165576927,-14.5789083324,-14.6557116028,-14.9336778106,-15.2640524807,-15.2440782929,-15.1385530442,-15.0287313154,-14.8117282821,-14.9180682408,-14.7161113486,-14.1325795184,-14.3058440706,-14.5183028481,-13.9665110477,-13.800265323,-13.7681690651,-14.2587024327,-14.9374803443,-16.6952698881,-19.4051268031,-19.4614151758,7.7430167236,11.9553037201,23.5084712933,19.7913355111,22.8034992641,23.259199216,21.3817329016,18.1161486055,15.9938326017,13.9753226714,12.4661376741,11.6012002577,10.2148827769,8.5382307028,7.8469919491,8.6688944827,7.0580640291,5.6839735465,7.0396061844,6.7965447256,6.8842783793,5.1694921317,4.1039444248,3.8458432011,8.987781072,9.7154635605,1.47021796554296E-05,0.0013945241,0.0016145711,0.0009918311,0.0014490463,0.0011861335,0.0007628754,0.000799287,-0.0025177378,-0.0031329538,-0.0011291527,-0.0002805919,-0.0002776362,0.2783326524,10.2676405549,10.0540847951,11.8521292211,14.1398557819,18.5933776242,12.87903097,18.5750089759,12.6049844233,12.2739849054,9.4784217562,9.001357424,6.4049882781,0.5482245686,0.5224730955,0.5184699456,0.5478025069,0.5709183951,0.563634882,0.5669714311,0.6256252948,0.7010463063,0.6995082202,0.6252975515,0.5641561222,0.0860680335,0.0919871488,0.1029692921,0.1159648037,0.1198872446,0.1217936757,0.1063328424,0.0867286045,0.0773577744,0.0797297691,0.0649721997,0.0680977062,0.0024496662,0.0046885029,0.0108703081,0.0032898581,0.0032142132,0.0038890701,0.0031022625,0.0044941891,0.0024251127,0.001280129,0.0008951355,0.0006012119,0.0005487289,0.000349793,0.0001485279,0.0001386617,9.04652455392968E-05,0.0001051964,0.000076146,5.26142132724319E-05,2.90607357782013E-05,1.88410675955077E-05,7.5932375099549E-06,9.74282457362185E-06,1.29496554611367E-05,1.13598336046889E-05,5.15828083447194E-06,2.03620249405338E-06,3.21251362525978E-06,8.04129842045099E-06,4.33621994957952E-06,4.59774941873492E-06,4.50350203216716E-06,2.40961089192903E-06,1.68838490604825E-06,6.78619387709819E-07,3.84572760827622E-08,1.7020152323498E-13,1.52088020755055E-14,1.31728044321744E-14,0.000412994,5.798665717112E-05,0.0002923854,0.0001049194,0.0001285632,0.0001606874,0.0002187242,0.0003225077,0.0001268504,5.24859312584988E-05,2.49508480471722E-05,3.13518564351861E-05,1.51051913311839E-05,3.63125807460109E-06,6.35179742239339E-07,1.27861507228088E-06,2.55054162536274E-07,4.21724443262912E-07,1.74381082945818E-07,1.26373305295559E-07,2.03532780191678E-08,0.000000011,2.13763086406152E-09,5.93314781124042E-09,3.79320666894778E-09,1.90598404998472E-09,4.34131233131578E-10,1.83134180114371E-10,3.40716016461339E-10,4.4382535148376E-09,7.094474101951E-10,4.74824867513874E-10,6.74530826804623E-10,1.63480337966378E-10,1.13950816617316E-10,1.77341663079149E-11,5.97534872599541E-14,1.88394077056362E-24,5.75248523904066E-25,4.36108703318394E-25,0.0061762072,3.91341854992788E-05,0
3,-11.098143642,3.2276593226,-12.095729241,20.0617287535,-22.1552024175,11.5448223637,-26.2067391095,9.3147736487,-14.1366649805,1.6715750692,-8.3157068672,-1.821037258,-3.3790806094,5.9817073706,283.7529450234,139.4769798382,278.8286802817,127.568162355,469.9861283898,195.5140378871,313.9023486066,197.4478221448,241.3953562635,113.8302287802,114.5458514979,125.8991499274,-17.2243980221,-16.4235856146,-15.4140762852,-15.6271284744,-15.7495241321,-15.8261490441,-16.128393703,-16.265862616,-16.483587099,-16.4510530607,-16.3951696389,-16.1657388616,-15.6659420794,-15.7452421888,-15.4701100211,-15.2235085576,-15.4292550851,-15.5204284726,-15.0697001729,-14.9849541913,-15.0744984792,-15.2690739037,-15.347409592,-17.019342877,-20.3956113261,-20.5180417081,5.3863209016,11.556556682,17.0433264426,15.9535951083,17.8961579912,16.5451379823,14.2244312242,11.5840117602,9.3219328886,8.8385482518,8.5778136348,7.6223666505,6.8343410036,5.7496092609,4.9983874447,5.0756793474,3.8854241443,3.0817454898,4.0709745701,4.0770913587,4.2625525655,3.5629378428,3.0516393742,3.0156414737,6.187089909,6.6450600876,-0.0001103937,-0.0018977288,0.0060141781,-0.0026351617,0.0028912849,-0.0035524245,0.0069921832,-0.0035130172,-0.0005837313,-0.0089549037,0.0007665074,0.0010876769,-0.002256945,0.192367915,11.0386955618,8.5104004004,12.9205344851,9.483849249,20.7210396551,13.7133818613,15.660481156,14.5496407345,12.7647915793,9.8494921922,8.0297945362,6.5303503507,0.5084589285,0.516514289,0.5224747262,0.5388269828,0.5846788711,0.6425470872,0.6661702249,0.6917838458,0.6988633903,0.6797722981,0.6087473932,0.5201906376,0.0894216963,0.0960808852,0.096722834,0.094202799,0.091342256,0.1020618341,0.0930144363,0.0818040339,0.0763699967,0.0797566176,0.0602303257,0.0629062767,0.0018077768,0.0017435786,0.0024030877,0.0008287714,0.0008314404,0.0012700969,0.0008004442,0.0005426115,0.0004834555,0.000165978,0.0001205264,6.22470648642559E-05,4.33904699463016E-05,0.000075488,2.46017889008385E-05,2.07371137558371E-05,1.79396718530145E-05,1.14362226550708E-05,9.65831592951907E-06,1.11071152851129E-05,7.97680331259751E-06,4.22192938210289E-06,1.84970592466429E-06,2.08877404000886E-06,0.000002121,0.000001779,9.64607913940332E-07,4.21818005255944E-07,5.99401688330519E-07,1.11527880567156E-06,9.09168779927507E-07,0.000001732,1.69468412826638E-06,9.047489124143E-07,6.10257196504827E-07,2.97317166178051E-07,2.64308900904599E-08,1.09091037579881E-13,1.73106113150662E-14,1.37193879735436E-14,0.0006396303,4.083141196627E-05,3.31025405029838E-05,6.81811895869179E-06,6.44653449128523E-06,4.17373856404038E-05,8.68750181909514E-06,1.7302698612757E-05,9.07920101019686E-06,5.19681994019933E-07,7.57251763767793E-07,1.68175322999058E-07,1.86627826956697E-07,9.91696470996101E-07,0.000000022,2.52585964921561E-08,0.000000018,3.92737664884571E-09,1.89821465205412E-09,1.76135650410059E-08,0.000000006,7.23543267483008E-10,3.47691618659605E-10,1.85331518931282E-10,8.30794973846115E-11,6.80466035750159E-11,2.08324014347355E-11,5.61739350086803E-12,1.73622276462184E-11,5.28341399382448E-11,2.80149594385771E-11,1.25537413878139E-10,1.27530426934283E-10,2.88309819167062E-11,1.15334860216059E-11,2.44308816340764E-12,2.23140246995947E-14,1.68573720865652E-24,5.60201397644487E-25,3.5318516693968E-25,0.002959982,1.19518026622245E-05,0
4,-7.7481083489,3.9683890176,-12.9416395858,22.6814060359,-13.3064831224,16.1492987142,-22.3019296018,21.024213211,-14.1398578118,13.3126549578,0.9538685012,-0.8203396197,2.666574938,8.2694064801,278.9018170727,100.5431564492,278.0828946884,151.9002705251,424.5495310461,174.0779996944,176.4980151555,165.2390131349,168.3598104616,96.9043078309,125.3170582014,73.8147408109,-12.0722962722,-12.4366999085,-12.6103164618,-12.7003084703,-12.4261976788,-12.6879217557,-12.7419034202,-12.9451623179,-13.2199684919,-12.9570722806,-12.524216923,-12.3735095662,-12.0189543892,-11.9739691549,-11.7045287527,-11.4008225079,-11.465481029,-12.0037526655,-12.0606325223,-12.258729269,-11.8992956599,-11.4891891074,-11.6352636468,-13.4766486053,-17.0843321478,-17.2402892894,5.8996470352,13.0284535431,17.0449607816,18.1199199781,19.5375774542,18.7982206477,16.8612629864,15.0161706895,14.3411345935,12.4948239098,11.7753300249,11.0473357108,10.9389493663,10.0982591763,9.7641985589,9.3701981282,8.5124638393,5.9582478262,5.3637999123,4.5741059712,4.3834078022,4.0199186248,3.6927527818,3.9406140739,7.4843466731,8.1224853909,-0.0001281232,-0.0025877097,0.0025232425,0.0017659315,0.0005620925,0.0011139433,0.0032672102,0.0026220061,0.0018882881,-0.002107285,-0.0026754503,0.0009863516,0.0015207337,0.2147465148,11.4614996295,7.1597517924,11.6060915568,10.4615892819,15.4207570487,10.9480674818,10.4788848041,10.5946293433,9.6495981545,8.0814870732,7.2322382557,6.1899926799,0.706730225,0.7253002215,0.7320841019,0.7520015453,0.7771029823,0.7734356742,0.7501944399,0.7580416082,0.7776217069,0.7601774292,0.6989522348,0.6613549746,0.0393629031,0.0407919409,0.0486439317,0.0584949766,0.0631560697,0.0652233909,0.0623733632,0.0504108317,0.0378380892,0.0356565724,0.0377221284,0.0350570496,0.3419627823,0.0970629041,0.056493702,0.0351326745,0.0346240416,0.0377466613,0.0277754621,0.0186854114,0.011799352,0.0069188702,0.0050662595,0.0042684824,0.0033105242,0.0022805524,0.0014210916,0.0011276654,0.0013501637,0.0013909202,0.0011571837,0.0009988223,0.0011390323,0.0007336328,0.0002397079,0.0005152463,0.0006098129,0.0004137739,0.000329304,0.0001806393,0.0001818033,0.0001101608,0.0001124014,0.0001193269,0.0001078177,9.25179081642192E-05,7.63104826265305E-05,4.6346711370981E-05,5.74745840017353E-06,4.45351389214794E-11,2.25180877004771E-11,2.03172793632967E-11,10.3503818377,0.2660598856,0.2048455838,0.1833066828,0.0426278303,0.0168998889,0.009168723,0.0037881689,0.002009496,0.0011191044,0.0009789245,0.0006943211,0.0004311659,0.0002725566,0.000108217,5.23874836039941E-05,7.73442068892606E-05,0.00010265,0.0001141622,0.0001726981,0.0001670209,6.8283562078415E-05,8.61309029187648E-06,3.55442802809476E-05,0.000091856,3.44218944093879E-05,1.6481060032239E-05,1.23008627836734E-05,1.37236859899644E-05,2.29952927579484E-06,3.86257803687075E-06,0.000004446,5.14022277927081E-06,5.71377809091109E-06,3.84605169198874E-06,1.08880548554E-06,2.17878551333368E-08,9.70223392352541E-19,5.72172527974976E-19,4.73784069320033E-19,0.0209439937,0.0009707949,0
5,-6.6263689041,10.782585897,-11.266963402,19.9409509043,-9.0358264213,8.881094379,-20.0557571536,15.6508374663,-20.4255441242,3.9636427362,2.7363161379,-1.1762281973,0.9262594804,9.9756097219,307.2350592636,105.2084848827,295.0387887025,191.9844854123,581.1789143138,207.6117356236,201.3643223067,163.7210166612,260.7482507445,149.6449739792,142.5517302997,89.1712940073,-10.957472884,-10.6841884721,-10.540536781,-10.6135448432,-10.621977738,-11.178939642,-11.6517063739,-11.6934757712,-11.7900418839,-11.5093542712,-11.3216990886,-11.4652084094,-11.3639445304,-11.1689771685,-10.6334335461,-10.5326292441,-10.6704464942,-11.6179564909,-12.1480749666,-11.9604662632,-11.8620258002,-11.590666155,-11.5765112643,-13.296325664,-16.1390756038,-16.2108302224,6.332362036,14.9907844074,20.8854356335,22.9118118728,24.4348481405,21.5547307611,18.890415292,17.2156004969,16.2488091318,15.1302678682,13.6202185099,12.430313353,12.1435457161,11.6577503676,11.7134858709,10.5722581207,9.5518489908,5.7668813176,3.9919139703,3.871228311,3.8253771223,3.5683173562,3.5107332409,3.574061349,8.9046089543,9.795018252,0.000060256,0.0005692457,-0.0001008439,-0.0012738264,0.0008591051,-0.001648872,0.0006117357,-0.0010736586,0.0014899714,-0.0013248185,0.0007380951,0.0006750911,-0.0011348548,0.18887267,11.1269592899,7.352838113,12.4909620172,9.123749465,17.3228464879,11.9702030975,10.224908357,9.3628142638,11.0973598013,9.750066125,7.4657298296,5.8781143217,0.7034764228,0.7018480469,0.685176526,0.6784663201,0.6843295857,0.6857617341,0.6652234364,0.6905229556,0.7404685095,0.7750871782,0.7263520742,0.6801562446,0.0483715221,0.0473241393,0.0544820067,0.0727526678,0.0791946564,0.0833033434,0.0750863688,0.0593144025,0.0396472238,0.0422121901,0.0365837345,0.0427511368,0.3637815314,0.3268931648,0.2979794622,0.1658323432,0.1900705174,0.1901167196,0.1159973271,0.0459178269,0.0209207707,0.0143718467,0.0124487602,0.0095069585,0.0067804644,0.0060580566,0.0056221241,0.0044842176,0.0035783792,0.0020536491,0.0013991388,0.0013699481,0.0010158389,0.000584701,0.000534808,0.0006556039,0.0004806022,0.0004060669,0.0003236233,0.000097579,2.8620834967877E-05,3.99844933436588E-05,3.42603962059014E-05,3.36634022745627E-05,2.70669096694483E-05,2.12266855389396E-05,2.17824437781956E-05,1.2819446867348E-05,1.06961610512202E-06,1.06487278472858E-10,8.50082348852294E-11,7.74382759616714E-11,1.8245562673,0.1372758373,0.1417743388,0.0569719128,0.1251438159,0.1906289831,0.1087500371,0.0131104943,0.0033710386,0.0019405358,0.0018621864,0.0011244592,0.0005806386,0.0006042243,0.0004787298,0.0003122623,0.0002349943,0.000055054,3.10481135177777E-05,0.000041076,1.63651181323596E-05,3.23992679661882E-06,2.48270523193583E-06,4.73088905823188E-06,3.70120271615708E-06,2.94481282493402E-06,0.000001889,2.98279023256297E-07,4.43228205904336E-08,1.14799423395001E-07,8.66904684710292E-08,9.79391009040019E-08,3.61360907950459E-08,2.74537912771501E-08,2.76998628690402E-08,7.50286114617353E-09,5.83637696601122E-11,2.3605757108169E-17,1.61462906074653E-17,1.34073728395689E-17,0.0419493467,0.0013275086,0
6,-10.4722586492,4.3347900856,-13.8832098261,17.1142449537,-26.1355760446,8.7909578302,-21.4018065886,5.3312192877,-13.6683077886,-0.13824744,-8.4915483652,-6.6781933778,-2.1109728283,7.1885794273,284.7600755898,157.88843323,314.0884048928,178.6599396031,494.574939383,202.7453434125,413.0131708986,156.4186603822,223.7182797625,125.2232224088,163.0127291055,86.3975504315,-16.8448826883,-16.7100585828,-14.685626849,-14.8904524931,-15.2427759768,-15.273036738,-15.1514588716,-15.1946368954,-15.6358372082,-15.6926761863,-15.6771900044,-15.571212439,-15.251604101,-15.3609596189,-15.2898239605,-14.8902397179,-14.5260815176,-14.9727083234,-14.4891967713,-14.5552574437,-14.6712099459,-14.9942512638,-15.3490883669,-16.991838114,-19.8255381584,-19.9013438688,6.783882794,10.6028159182,20.2166699821,19.8386598729,19.5189003954,19.0947892064,18.3628744694,16.4925561833,13.4059920172,11.5481939482,10.320130144,9.3668603508,8.0346354221,6.4621716452,5.3121470553,5.6026107749,5.8648822784,4.215327278,4.8518639232,4.0792485782,3.4963017864,2.9688206902,2.6576454483,2.4491647894,6.568969591,7.3028538241,0.0001218374,0.0010197878,-0.0007432393,0.0013512452,0.0001688779,-0.0026467069,-0.0020434993,3.20479407968075E-05,0.0040865137,0.0014796036,0.0012201257,0.0006815987,-2.12053095884463E-05,0.2630650936,13.7412649666,11.3901232264,16.6807752934,12.6146875739,28.1214298737,15.1921749414,21.9998766285,13.7028339333,13.1244027271,9.9816519623,10.6354985239,6.3198817094,0.6055933213,0.574315527,0.5425928197,0.5211555995,0.5119148988,0.5036552429,0.5219161071,0.5821177726,0.6303858824,0.5933833719,0.5646914365,0.5980405633,0.093417402,0.0979601565,0.1174729816,0.1166418695,0.1295550576,0.123986826,0.1052006206,0.0965133413,0.109370898,0.0879103055,0.0791242984,0.0970967066,0.0014027684,0.0012801144,0.0055132692,0.0036797455,0.001592766,0.0014209989,0.0014932323,0.0012245675,0.0012571249,0.0010632284,0.0006780161,0.0002713431,0.0002890052,0.0002244192,6.92075750809456E-05,3.94138691337757E-05,4.17837047368188E-05,3.59464191715688E-05,3.75913230202298E-05,2.01336909719354E-05,1.28334038291886E-05,5.53113383422043E-06,2.47267173777242E-06,2.23333751231857E-06,2.54181071542518E-06,2.91913513060916E-06,3.7798291102172E-06,1.39835546287228E-06,0.00000087,1.73422649862702E-06,1.23185240555629E-06,7.83867190972225E-07,8.4369885899382E-07,5.02486592395017E-07,3.53359381060819E-07,0.000000156,1.24921092413588E-08,9.60039541747037E-13,7.07589729105521E-13,6.18201226388394E-13,0.0003431654,1.01582250731532E-05,9.44637028664686E-05,6.16064186755004E-05,4.09462630457139E-05,5.15983921354587E-05,4.26292978410326E-05,2.48723319285202E-05,3.46323141640258E-05,2.09231952086618E-05,9.81505753100347E-06,0.000002088,4.33522220134359E-06,4.00929725357967E-06,1.67273331892799E-07,3.40922573694285E-08,8.09247648841721E-08,9.13518282761137E-08,7.38822445807405E-08,1.18179271965147E-08,4.66675664958566E-09,6.7063619411187E-10,1.85771936836354E-10,7.75617007735554E-11,5.13260823459401E-10,1.88024988646725E-10,2.54902319188308E-10,9.21966358828414E-11,1.53501631048208E-11,8.23085151450547E-11,5.99635115838346E-11,2.25014772771239E-11,5.3784793952608E-11,1.39631434585427E-11,3.28101387214582E-12,6.18241623174016E-13,5.16835479397001E-15,1.31405464932974E-21,7.9816035530928E-22,6.17941083415594E-22,0.0043782745,1.89867023436818E-05,0
7,-9.1122358174,6.6865633754,-15.0455471816,17.7802786967,-23.8705670925,6.5727702803,-25.6417746554,2.8081487723,-6.632033565,-3.4699074059,-3.7481521567,-7.6968489746,-6.3477080775,9.0981950991,263.8051819092,194.8165813858,328.8402090929,200.8309818263,471.9199138522,155.9637896701,410.5615702261,187.3114160606,272.7965123162,133.6222302375,136.6478823363,83.8318724652,-15.4353814303,-15.0150562021,-13.0215809508,-13.5325435281,-13.5065125374,-13.4978327989,-13.5170335018,-13.902258229,-14.4864280022,-14.463287988,-14.263767267,-13.9118132109,-13.5697806733,-13.7182554253,-13.7008350092,-13.2031121297,-13.6010807143,-13.986199291,-13.370024419,-13.1690752181,-13.2692090984,-13.9468848828,-14.6169120912,-16.2560469474,-18.5711763301,-18.5985088702,6.0612901967,9.1145709079,19.3224673951,16.4784726569,19.8311776469,21.1425247506,20.1043225852,16.9231397893,15.008451164,14.1171497458,13.6327126879,12.9664820441,12.4374175351,11.3016028287,9.0296734945,9.0590225359,7.1214670877,6.230930448,7.0313079007,6.8878525857,6.932693371,5.2628002281,4.5598019411,4.4792731773,9.1082443632,9.8048413551,0.0008391023,0.0039115461,0.0035845186,-0.009771642,0.0190091157,-0.0232134493,-0.001957391,-0.0133611964,-0.0052976027,-0.0176811739,0.0073338176,0.0019234772,0.0018668531,0.3112944915,12.7541267083,11.4829797535,15.0403403441,12.6147644079,23.2408596091,11.7684754632,19.861083873,13.1064716499,12.9783579849,9.5369174854,8.594731546,6.0546021152,0.5272089751,0.4926899993,0.4662073835,0.4928657923,0.5410422703,0.5624841846,0.5403443302,0.5574097155,0.6278247962,0.6746086766,0.6422751257,0.5712606847,0.0871907251,0.0880068281,0.0998617473,0.1237511368,0.1204151077,0.1182373557,0.1048938882,0.0927129553,0.0905838249,0.0944374994,0.0651803177,0.0683944946,0.0020500132,0.0058384604,0.0144900582,0.0053842603,0.0046746476,0.0065072422,0.0030777454,0.0083702755,0.0046349267,0.0008073884,0.0016081869,0.0013261134,0.0003923876,0.0003289273,0.0003051984,0.0002046899,0.0002249603,0.0003704882,0.0001677976,0.0002029721,0.0002492569,0.0002991957,6.17504718950938E-05,3.97992902758676E-05,6.31792970962642E-05,5.40098198787998E-05,1.35092413332012E-05,0.000004139,5.23265532578417E-06,1.20578853339199E-05,6.67010288169038E-06,0.000006219,5.83122381318585E-06,2.4136109600526E-06,1.92771415821569E-06,8.29119203081477E-07,0.000000062,7.35477907392315E-12,6.33576632929547E-12,5.90609641509982E-12,0.0001556629,0.000050921,0.0003004321,0.0002408457,0.0001067677,0.0003724985,0.0001252597,0.0006044258,0.0002307069,6.845067771904E-06,4.11942235229264E-05,3.55798690514995E-05,2.53882841379531E-06,2.29437940275249E-06,0.000002036,6.67881878148253E-07,0.000000767,3.03526219435139E-06,4.30668232400799E-07,8.74695827136931E-07,1.77918938348808E-06,3.16582945583686E-06,1.08858566246031E-07,3.00979897696792E-08,8.63296068253201E-08,7.04484889678756E-08,0.000000006,2.54056165572776E-10,4.44277767364333E-10,4.45264941040499E-09,1.50201664305278E-09,4.72180535563501E-10,5.92430456567345E-10,1.04610496591861E-10,9.14374346690502E-11,1.82326996823865E-11,1.1309093667121E-13,1.78942610107612E-20,1.39753829671458E-20,1.22091759564431E-20,0.0079731159,4.54183718829881E-05,0
